iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,TID,True,0.17782708022791707,0.0034424709503,8,8,100,83,0.045467,100,100,0.1,0.0025,1,2,15,random,42,random,bench_local,"[0.301304, 0.072251, 0.104101, 0.160561, 0.1166967, 0.0129663, 0.051524, 0.180594]","[8, 9, 15, 17, 23, 25, 27, 29]"
1,TID,True,0.17538043638329828,0.00345356880647,8,8,100,68,0.058522,100,100,0.1,0.0025,1,2,15,random,42,random,bench_local,"[0.301304, 0.072251, 0.104101, 0.160561, 0.10502703, 0.02463597, 0.051524, 0.180594]","[8, 9, 15, 17, 23, 25, 27, 29]"
2,iDR,True,0.17513878309936773,0.003456867029,8,8,100,100,0.056437,100,100,0.1,0.0025,1,2,15,random,42,random,bench_local,"[0.300564, 0.072074, 0.103845, 0.160167, 0.104769, 0.027033, 0.051397, 0.180151]","[8, 9, 15, 17, 23, 25, 27, 29]"
3,iDR,True,0.1743011876054655,0.003506750349,8,8,100,100,0.053607,100,100,0.1,0.0025,1,2,15,random,42,random,bench_local,"[0.305456, 0.073247, 0.105535, 0.146497, 0.106474, 0.027473, 0.052234, 0.183083]","[8, 9, 15, 17, 23, 25, 27, 29]"
4,TID,True,0.17361331361177743,0.0034700168189999996,8,8,100,73,0.048971,100,100,0.1,0.0025,1,2,15,random,42,random,bench_local,"[0.305456, 0.073247, 0.105535, 0.1571444, 0.0958266, 0.027473, 0.052234, 0.183083]","[8, 9, 15, 17, 23, 25, 27, 29]"
5,TID,True,0.17121897871127878,0.00350059711924,8,8,100,64,0.050696,100,100,0.1,0.0025,1,2,15,random,42,random,bench_local,"[0.305456, 0.073247, 0.105535, 0.14142996, 0.0958266, 0.027473, 0.06794844, 0.183083]","[8, 9, 15, 17, 23, 25, 27, 29]"
6,iDR,True,0.1700031233741855,0.003497299954,8,8,100,100,0.059404,100,100,0.1,0.0025,1,2,15,random,42,random,bench_local,"[0.308412, 0.073956, 0.106556, 0.142798, 0.087078, 0.027739, 0.068606, 0.184855]","[8, 9, 15, 17, 23, 25, 27, 29]"
7,TID,True,0.16938822245113713,0.0034937157242,8,8,100,52,0.056759,100,100,0.1,0.0025,1,2,15,random,42,random,bench_local,"[0.308412, 0.073956, 0.1208358, 0.1285182, 0.087078, 0.027739, 0.068606, 0.184855]","[8, 9, 15, 17, 23, 25, 27, 29]"
8,idID,True,0.10530072160410225,0.004134217196,8,8,100,86,0.060839,100,100,0.1,0.0025,1,2,15,random,42,random,bench_local,"[0.156375, 0.037498, 0.061268, 0.065163, 0.044151, 0.507032, 0.034785, 0.093727]","[8, 9, 15, 17, 23, 25, 27, 29]"
9,iDR,True,0.10428948015537769,0.004158768337,8,8,100,100,0.069235,100,100,0.1,0.0025,1,2,15,random,42,random,bench_local,"[0.157401, 0.037744, 0.06167, 0.059031, 0.044441, 0.510358, 0.035013, 0.094342]","[8, 9, 15, 17, 23, 25, 27, 29]"
