iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy
0,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.013101,1000,100,0.003,0.008,1,10,10,TID,6,first
1,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.013019,1000,100,0.003,0.008,1,10,10,TID,6,first
2,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.0131,1000,100,0.003,0.008,1,10,10,TID,6,first
3,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.012889,1000,100,0.003,0.008,1,10,10,TID,6,first
4,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.012908,1000,100,0.003,0.008,1,10,10,TID,6,first
5,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.013192,1000,100,0.003,0.008,1,10,10,TID,6,first
6,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.01297,1000,100,0.003,0.008,1,10,10,TID,6,first
7,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.013241,1000,100,0.003,0.008,1,10,10,TID,6,first
8,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.013066,1000,100,0.003,0.008,1,10,10,TID,6,first
9,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.012845,1000,100,0.003,0.008,1,10,10,TID,6,first
10,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.01304,1000,100,0.003,0.008,1,10,10,TID,6,first
11,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.0131,1000,100,0.003,0.008,1,10,10,TID,6,first
12,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.01296,1000,100,0.003,0.008,1,10,10,TID,6,first
13,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.013076,1000,100,0.003,0.008,1,10,10,TID,6,first
14,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.013276,1000,100,0.003,0.008,1,10,10,TID,6,first
15,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.01313,1000,100,0.003,0.008,1,10,10,TID,6,first
16,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.013,1000,100,0.003,0.008,1,10,10,TID,6,first
17,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.013245,1000,100,0.003,0.008,1,10,10,TID,6,first
18,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.013143,1000,100,0.003,0.008,1,10,10,TID,6,first
19,TID,False,0.2638990633845876,0.0032087404648683164,10,"[0.12010105 0.05986933 0.16068923 0.0405258  0.11608201 0.02437089
 0.1753966  0.0584864  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,0,0.012892,1000,100,0.003,0.008,1,10,10,TID,6,first
