iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,iDR,True,0.16704099769513017,0.001274113354,7,7,100,56,0.131683,100,100,0.1,0.001,1,2,15,best,4,random,bench_local,"[0.397407, 0.020755, 0.012118, 0.341675, 0.187842, 0.011813, 0.028389]","[2, 11, 15, 16, 21, 25, 30]"
1,idID,True,0.1610069040180195,0.0018363273200000005,7,7,100,57,0.124012,100,100,0.1,0.001,1,2,15,best,4,random,bench_local,"[0.594632, 0.014963, 0.031055, 0.018132, 0.281064, 0.017676, 0.042478]","[2, 7, 11, 15, 21, 25, 30]"
2,iDR,True,0.1558790947327388,0.0018167211190000003,7,7,100,35,0.108727,100,100,0.1,0.001,1,2,15,best,4,random,bench_local,"[0.617384, 0.014123, 0.029312, 0.017114, 0.265289, 0.016684, 0.040094]","[2, 7, 11, 15, 21, 25, 30]"
3,idID,True,0.13881708567658382,0.0023816923719999997,7,7,100,35,0.108587,100,100,0.1,0.001,1,2,15,best,4,random,bench_local,"[0.035972, 0.074658, 0.02547, 0.04359, 0.675696, 0.042494, 0.10212]","[7, 11, 13, 15, 21, 25, 30]"
4,idID,True,0.11203261875547764,0.0022585907510000005,7,7,100,46,0.124461,100,100,0.1,0.001,1,2,15,best,4,random,bench_local,"[0.027163, 0.056375, 0.019233, 0.032915, 0.755114, 0.032088, 0.077112]","[7, 11, 13, 15, 21, 25, 30]"
5,idID,True,0.10779618490455416,0.002267648683,7,7,100,28,0.133655,100,100,0.1,0.001,1,2,15,best,4,random,bench_local,"[0.027416, 0.0569, 0.033222, 0.762151, 0.032387, 0.010093, 0.077831]","[7, 11, 15, 21, 25, 28, 30]"
6,idID,True,0.1009535045978453,0.00236272376,7,7,100,39,0.126343,100,100,0.1,0.001,1,2,15,best,4,random,bench_local,"[0.028068, 0.058253, 0.010238, 0.78027, 0.033157, 0.010333, 0.079681]","[7, 11, 12, 21, 25, 28, 30]"
7,idID,True,0.09801256565441319,0.002367270651,7,7,100,44,0.1207,100,100,0.1,0.001,1,2,15,best,4,random,bench_local,"[0.010237, 0.028733, 0.059634, 0.010481, 0.798767, 0.010578, 0.08157]","[4, 7, 11, 12, 21, 28, 30]"
8,idID,True,0.0913569276899167,0.0023046278389999997,7,7,100,64,0.11769,100,100,0.1,0.001,1,2,15,best,4,random,bench_local,"[0.010432, 0.060772, 0.010681, 0.010191, 0.814016, 0.01078, 0.083127]","[4, 11, 12, 13, 21, 28, 30]"
9,idID,True,0.06190695743037366,0.0022945130990000002,7,7,100,60,0.134443,100,100,0.1,0.001,1,2,15,best,4,random,bench_local,"[0.011255, 0.065567, 0.011524, 0.010995, 0.87824, 0.011631, 0.010789]","[4, 11, 12, 13, 21, 28, 29]"
