iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy
0,iDR,True,0.16664061572320774,0.003194640191876171,10,"[0.54309061 0.08400554 0.05713282 0.07792612 0.04717077 0.04186854
 0.02717622 0.03212612 0.02893542 0.06056784]",[ 1  2  5 14 15 16 17 20 22 27],100,0,0.043872,1000,100,0.001,0.003,1,10,10,best,3,best
1,idID,True,0.1276360948024169,0.0034980633542052108,10,"[0.684217   0.05805861 0.03948611 0.05385695 0.03260105 0.02893653
 0.01878226 0.02220327 0.01999809 0.04186014]",[ 1  2  5 14 15 16 17 20 22 27],100,30,0.050814,1000,100,0.001,0.003,1,10,10,best,3,best
2,idID,True,0.10274921577247692,0.003657054002080127,10,"[0.75816579 0.04446268 0.03023941 0.04124494 0.02496667 0.02216029
 0.0143839  0.0170038  0.01531502 0.0320575 ]",[ 1  2  5 14 15 16 17 20 22 27],100,32,0.04981,1000,100,0.001,0.003,1,10,10,best,3,best
3,idID,True,0.08591098906621566,0.0037549091103318776,10,"[0.80367958 0.03609469 0.02454828 0.03348254 0.02026788 0.01798967
 0.01167682 0.01380364 0.01243269 0.0260242 ]",[ 1  2  5 14 15 16 17 20 22 27],100,27,0.049514,1000,100,0.001,0.003,1,10,10,best,3,best
4,idID,True,0.07256070523151786,0.003911967901208791,10,"[0.82521327 0.01026794 0.02520602 0.03437967 0.02081094 0.01847168
 0.01198968 0.01417349 0.01276581 0.02672149]",[ 1  4  5 14 15 16 17 20 22 27],100,30,0.05057,1000,100,0.001,0.003,1,10,10,best,3,best
5,idID,True,0.06289886632857712,0.003929801675986046,10,"[0.84583443 0.01052452 0.02583589 0.02133098 0.01893327 0.01228929
 0.01452767 0.01308482 0.02738923 0.01024989]",[ 1  4  5 15 16 17 20 22 27 28],100,33,0.052047,1000,100,0.001,0.003,1,10,10,best,3,best
6,idID,True,0.05575421577788097,0.003968125144357409,10,"[0.8594445  0.01069387 0.01016091 0.02167421 0.01923792 0.01248704
 0.01476143 0.01329536 0.02782995 0.01041482]",[ 1  4 10 15 16 17 20 22 27 28],100,40,0.050764,1000,100,0.001,0.003,1,10,10,best,3,best
7,idID,True,0.05330561452141145,0.003967103133444936,10,"[0.86355627 0.01074503 0.01020952 0.0217779  0.01932996 0.01254678
 0.01335897 0.02796309 0.01046464 0.01004784]",[ 1  4 10 15 16 17 22 27 28 29],100,25,0.049366,1000,100,0.001,0.003,1,10,10,best,3,best
8,idID,True,0.05083783882520953,0.004024522884424843,10,"[0.01011918 0.87384837 0.01087309 0.0103312  0.01956034 0.01269631
 0.01351818 0.02829636 0.01058936 0.0101676 ]",[ 0  1  4 10 16 17 22 27 28 29],100,34,0.050403,1000,100,0.001,0.003,1,10,10,best,3,best
9,idID,True,0.047689137330481,0.004046970205690862,10,"[0.01015491 0.87693358 0.01091148 0.01003531 0.01036767 0.0196294
 0.01274114 0.02839627 0.01062675 0.01020349]",[ 0  1  4  8 10 16 17 27 28 29],100,17,0.049208,1000,100,0.001,0.003,1,10,10,best,3,best
10,idID,True,0.0453995031331272,0.004035613720227087,10,"[0.01016128 0.87748354 0.01091833 0.0100416  0.01037418 0.01964171
 0.01274913 0.01000627 0.02841407 0.01020989]",[ 0  1  4  8 10 16 17 25 27 29],100,31,0.050356,1000,100,0.001,0.003,1,10,10,best,3,best
11,idID,True,0.04406396806909048,0.0040450779797633766,10,"[0.0103519  0.89394471 0.01112315 0.01022998 0.01056879 0.0101876
 0.02001018 0.0129883  0.01019398 0.01040142]",[ 0  1  4  8 10 15 16 17 25 29],100,30,0.049419,1000,100,0.001,0.003,1,10,10,best,3,best
12,idID,True,0.042959417382334275,0.004128774881499635,10,"[0.01045657 0.90298374 0.01123562 0.01033341 0.01067566 0.01029061
 0.01311963 0.01010111 0.01029706 0.0105066 ]",[ 0  1  4  8 10 15 17 19 25 29],100,25,0.049402,1000,100,0.001,0.003,1,10,10,best,3,best
13,idID,True,0.04080828067612321,0.004119788205690574,10,"[0.9033962  0.01124075 0.01033813 0.01068053 0.01029531 0.01000457
 0.01312562 0.01010573 0.01030176 0.0105114 ]",[ 1  4  8 10 15 16 17 19 25 29],100,36,0.050582,1000,100,0.001,0.003,1,10,10,best,3,best
14,idID,True,0.040049537073265126,0.004159503988219907,10,"[0.90622873 0.011276   0.01037055 0.01003135 0.01071402 0.01032759
 0.01003594 0.01013741 0.01033406 0.01054435]",[ 1  4  8  9 10 15 16 19 25 29],100,34,0.049728,1000,100,0.001,0.003,1,10,10,best,3,best
15,idID,True,0.03889360016279857,0.004151474259885746,10,"[0.90625714 0.01127635 0.01037087 0.01071436 0.01032791 0.01003625
 0.01013773 0.01033439 0.01054468 0.01000031]",[ 1  4  8 10 15 16 19 25 29 30],100,32,0.050322,1000,100,0.001,0.003,1,10,10,best,3,best
16,idID,True,0.038882500344241025,0.00412096059704841,10,"[0.90638198 0.0112779  0.01000138 0.0103723  0.01071583 0.01032933
 0.01003763 0.01033581 0.01054614 0.01000169]",[ 1  4  5  8 10 15 16 25 29 30],100,34,0.049497,1000,100,0.001,0.003,1,10,10,best,3,best
17,TID,True,0.036272432356625084,0.004126748174017848,10,"[0.90638198 0.0112779  0.0103723  0.01071583 0.01032933 0.01003763
 0.01033581 0.01       0.01054614 0.01000169]",[ 1  4  8 10 15 16 25 27 29 30],100,38,0.048988,1000,100,0.001,0.003,1,10,10,best,3,best
18,idID,True,0.03626250098799332,0.004160947903148776,10,"[0.90687851 0.01128408 0.01037798 0.0107217  0.01033499 0.01004313
 0.01000548 0.01034147 0.01000548 0.01000717]",[ 1  4  8 10 15 16 18 25 27 30],100,44,0.046458,1000,100,0.001,0.003,1,10,10,best,3,best
