iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.11243452725558231,0.004036573677,7,7,100,69,0.118074,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.011964, 0.309585, 0.0224, 0.064784, 0.015245, 0.168867, 0.407155]","[4, 8, 13, 18, 25, 27, 29]"
1,idID,True,0.09233730980739001,0.0054191111059999995,7,7,100,35,0.114587,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.016588, 0.019846, 0.51354, 0.037157, 0.107464, 0.025288, 0.280117]","[1, 4, 8, 13, 18, 25, 27]"
2,idID,True,0.07366363990444379,0.005974101810999999,7,7,100,58,0.115747,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.011159, 0.013351, 0.672739, 0.024997, 0.072295, 0.017012, 0.188446]","[1, 4, 8, 13, 18, 25, 27]"
3,idID,True,0.06047278270296268,0.006768290975999999,7,7,100,43,0.11288,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.013583, 0.016251, 0.818863, 0.030427, 0.087998, 0.012172, 0.020707]","[1, 4, 8, 13, 18, 20, 25]"
4,idID,True,0.038628107610255216,0.006855970039999999,7,7,100,30,0.104778,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.014732, 0.017626, 0.888135, 0.033001, 0.013202, 0.010846, 0.022459]","[1, 4, 8, 13, 20, 21, 25]"
5,idID,True,0.029525306980814577,0.006898365363,7,7,100,40,0.108043,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.015079, 0.018041, 0.909043, 0.010235, 0.013513, 0.011101, 0.022988]","[1, 4, 8, 17, 20, 21, 25]"
6,idID,True,0.025701083615582418,0.006965652288999999,6,6,100,49,0.106818,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.015235, 0.018228, 0.918443, 0.013653, 0.011216, 0.023226]","[1, 4, 8, 20, 21, 25]"
7,idID,True,0.023224124179627395,0.006991548930999999,6,6,100,34,0.118068,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.018324, 0.923275, 0.010053, 0.013725, 0.011275, 0.023348]","[4, 8, 18, 20, 21, 25]"
8,idID,True,0.019848223544175505,0.0070087847869999996,5,5,100,45,0.124908,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.01851, 0.932651, 0.013864, 0.011389, 0.023585]","[4, 8, 20, 21, 25]"
9,idID,True,0.016868522056773343,0.0068896909039999985,5,5,100,32,0.104293,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.940657, 0.013983, 0.011487, 0.023787, 0.010086]","[8, 20, 21, 25, 27]"
10,idID,True,0.014284788799339232,0.006903247905999999,5,5,100,36,0.110362,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.944419, 0.011533, 0.023882, 0.010126, 0.01004]","[8, 21, 25, 27, 30]"
11,idID,True,0.010684352081039123,0.006949120739,4,4,100,62,0.106572,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.953997, 0.01165, 0.024124, 0.010229]","[8, 21, 25, 27]"
12,idID,True,0.008373973692157954,0.006996771059,3,3,100,57,0.107055,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.963856, 0.01177, 0.024373]","[8, 21, 25]"
13,idID,True,0.006803659700435528,0.007010450061999999,3,3,100,36,0.122937,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.965566, 0.024416, 0.010018]","[8, 25, 27]"
14,idID,True,0.004462682812151982,0.007057732514,2,2,100,68,0.114394,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.975337, 0.024663]","[8, 25]"
15,idID,False,0.002488172642860722,0.007066518227,2,2,100,47,0.117753,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.010149]","[8, 27]"
16,TID,True,0.0018363913722200002,0.007090719865,2,2,100,98,0.109482,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.01]","[8, 25]"
17,iDR,False,0.0018363913722200002,0.007090719865,2,2,100,98,0.111963,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.01]","[8, 25]"
18,iDR,False,0.0018363913722200002,0.007090719865,2,2,100,100,0.113741,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.01]","[8, 25]"
19,iDR,False,0.0018363913722200002,0.007090719865,2,2,100,99,0.114154,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.01]","[8, 25]"
20,iDR,False,0.0018363913722200002,0.007090719865,2,2,100,98,0.10909,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.01]","[8, 25]"
21,iDR,False,0.0018363913722200002,0.007090719865,2,2,100,98,0.115749,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.01]","[8, 25]"
22,iDR,False,0.0018363913722200002,0.007090719865,2,2,100,98,0.10899,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.01]","[8, 25]"
23,iDR,False,0.0018363913722200002,0.007090719865,2,2,100,98,0.106502,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.01]","[8, 25]"
24,iDR,False,0.0018363913722200002,0.007090719865,2,2,100,97,0.111851,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.01]","[8, 25]"
25,iDR,False,0.0018363913722200002,0.007090719865,2,2,100,98,0.107,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.01]","[8, 25]"
26,iDR,False,0.0018363913722200002,0.007090719865,2,2,100,99,0.109503,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.01]","[8, 25]"
27,iDR,False,0.0018363913722200002,0.007090719865,2,2,100,98,0.108286,100,100,0.1,0.004,1,2,15,best,88,best,bench_local,"[0.989851, 0.01]","[8, 25]"
