iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy
0,idID,True,0.16206745202611392,0.007775977136917056,10,"[0.03849717 0.53175923 0.01303123 0.07108686 0.07199357 0.03448171
 0.06311525 0.06925155 0.04780507 0.05897835]",[ 3  4  5  6  7  9 11 18 19 23],100,28,0.052637,1000,100,0.001,0.001,1,10,10,best,9,first
1,idID,True,0.14632310159141731,0.007926974999317396,10,"[0.04092186 0.56525124 0.01385198 0.07556416 0.07652797 0.03665349
 0.06709046 0.050816   0.06269301 0.01062983]",[ 3  4  5  6  7  9 11 19 23 25],100,23,0.050212,1000,100,0.001,0.001,1,10,10,best,9,first
2,idID,True,0.12799413278094365,0.00806159032705534,10,"[0.04339956 0.59947558 0.01469067 0.08013935 0.08116152 0.03887275
 0.05389276 0.06648889 0.01127344 0.01060547]",[ 3  4  5  6  7  9 19 23 25 27],100,40,0.050421,1000,100,0.001,0.001,1,10,10,best,9,first
3,idID,True,0.10994509880631698,0.00852263062776853,10,"[0.04667318 0.644694   0.01579879 0.08728353 0.0107543  0.04180492
 0.05795789 0.07150414 0.0121238  0.01140544]",[ 3  4  5  7  8  9 19 23 25 27],100,38,0.050345,1000,100,0.001,0.001,1,10,10,best,9,first
4,idID,True,0.09279411897560372,0.008813484349415765,10,"[0.01083757 0.05058237 0.69869133 0.01712204 0.01165504 0.04530636
 0.06281224 0.07749308 0.01313924 0.01236072]",[ 1  3  4  5  8  9 19 23 25 27],100,36,0.05102,1000,100,0.001,0.001,1,10,10,best,9,first
5,idID,True,0.07576637342947967,0.009153482692754544,10,"[0.01162197 0.05424342 0.74926129 0.0183613  0.01249861 0.04858555
 0.06735847 0.01409024 0.01325537 0.01072378]",[ 1  3  4  5  8  9 19 25 27 29],100,30,0.050545,1000,100,0.001,0.001,1,10,10,best,9,first
6,idID,True,0.0613309942768239,0.009342863917724036,10,"[0.01215997 0.78394573 0.01921128 0.01307719 0.05083465 0.01046292
 0.0704766  0.01474249 0.01386898 0.0112202 ]",[ 1  4  5  8  9 10 19 25 27 29],100,32,0.050169,1000,100,0.001,0.001,1,10,10,best,9,first
7,idID,True,0.047247037728384726,0.009612848132456048,10,"[0.0129427  0.83440788 0.0204479  0.01391896 0.05410684 0.01113641
 0.01064369 0.01569146 0.01476172 0.01194244]",[ 1  4  5  8  9 10 20 25 27 29],100,34,0.050524,1000,100,0.001,0.001,1,10,10,best,9,first
8,idID,True,0.03467027422095857,0.009900963995781775,10,"[0.0135399  0.87290915 0.0213914  0.01456121 0.01165026 0.01113482
 0.0164155  0.01544285 0.01249349 0.01046142]",[ 1  4  5  8 10 20 25 27 29 30],100,29,0.049905,1000,100,0.001,0.001,1,10,10,best,9,first
9,idID,True,0.030736318641762916,0.009978414671248298,10,"[0.01369591 0.88296739 0.014729   0.01178451 0.01011523 0.01126312
 0.01660465 0.0156208  0.01263745 0.01058196]",[ 1  4  8 10 15 20 25 27 29 30],100,28,0.050605,1000,100,0.001,0.001,1,10,10,best,9,first
