iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.10992608622324493,0.003910008932,7,7,100,50,0.132388,100,100,0.1,0.003,1,2,15,best,0,random,bench_local,"[0.019353, 0.104319, 0.062219, 0.093993, 0.549972, 0.068248, 0.101896]","[2, 10, 13, 22, 25, 27, 29]"
1,idID,True,0.10860519419464269,0.003902927887,7,7,100,62,0.134179,100,100,0.1,0.003,1,2,15,best,0,random,bench_local,"[0.019537, 0.105309, 0.062809, 0.085396, 0.55519, 0.068896, 0.102863]","[2, 10, 13, 22, 25, 27, 29]"
2,idID,True,0.10716020538482793,0.003922190723,7,7,100,55,0.138768,100,100,0.1,0.003,1,2,15,best,0,random,bench_local,"[0.019745, 0.095787, 0.063477, 0.086305, 0.561099, 0.069629, 0.103958]","[2, 10, 13, 22, 25, 27, 29]"
3,idID,True,0.09157436226350109,0.0041299465790000005,7,7,100,49,0.145819,100,100,0.1,0.003,1,2,15,best,0,random,bench_local,"[0.021793, 0.10572, 0.07006, 0.095255, 0.011037, 0.619286, 0.07685]","[2, 10, 13, 22, 24, 25, 27]"
4,idID,True,0.07193788961009277,0.004348733354,7,7,100,52,0.124896,100,100,0.1,0.003,1,2,15,best,0,random,bench_local,"[0.0241, 0.077476, 0.105338, 0.012205, 0.684838, 0.084985, 0.011059]","[2, 13, 22, 24, 25, 27, 30]"
5,iDR,True,0.07053159932983714,0.004354245311000001,7,7,100,42,0.128385,100,100,0.1,0.003,1,2,15,best,0,random,bench_local,"[0.024288, 0.070273, 0.10616, 0.0123, 0.690185, 0.085648, 0.011145]","[2, 13, 22, 24, 25, 27, 30]"
6,iDR,True,0.06868785328398895,0.0043510100500000004,7,7,100,33,0.125005,100,100,0.1,0.003,1,2,15,best,0,random,bench_local,"[0.024549, 0.071027, 0.096569, 0.012432, 0.697591, 0.086567, 0.011265]","[2, 13, 22, 24, 25, 27, 30]"
7,iDR,True,0.06465489382332804,0.0043798298470000005,7,7,100,35,0.114779,100,100,0.1,0.003,1,2,15,best,0,random,bench_local,"[0.022948, 0.066395, 0.090272, 0.011621, 0.717311, 0.080922, 0.01053]","[2, 13, 22, 24, 25, 27, 30]"
8,idID,True,0.0614421515129982,0.004451352394000001,7,7,100,41,0.126283,100,100,0.1,0.003,1,2,15,best,0,random,bench_local,"[0.067266, 0.010131, 0.091456, 0.011773, 0.726721, 0.081984, 0.010668]","[13, 19, 22, 24, 25, 27, 30]"
9,idID,True,0.05981273737150247,0.004511956584,7,7,100,52,0.131993,100,100,0.1,0.003,1,2,15,best,0,random,bench_local,"[0.010001, 0.067275, 0.091468, 0.011775, 0.726817, 0.081995, 0.010669]","[4, 13, 22, 24, 25, 27, 30]"
10,iDR,True,0.05948519945155708,0.004514109007000001,7,7,100,43,0.110981,100,100,0.1,0.003,1,2,15,best,0,random,bench_local,"[0.010013, 0.067354, 0.091576, 0.01061, 0.727674, 0.082092, 0.010682]","[4, 13, 22, 24, 25, 27, 30]"
