iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.21807670530634338,0.21807670530634338,0.0033319567929999995,[0.       0.       0.       0.05781  0.       0.       0.       0.       0.       0.       0.158719 0.       0.       0.       0.       0.       0.       0.077052 0.032152 0.125516 0.       0.017002 0.161662 0.158406 0.       0.019378 0.       0.192304 0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,500,100,0.1,0.003,1,11,best,1,random
1,0.21419886155364085,0.21419886155364085,0.0033131970459999997,[0.       0.       0.       0.056719 0.       0.       0.       0.       0.       0.       0.155724 0.       0.       0.       0.       0.       0.       0.075598 0.031545 0.123148 0.       0.016681 0.158612 0.155417 0.       0.019012 0.       0.207543 0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],10.0,500,100,0.1,0.003,1,11,best,1,random
2,0.21273336583511357,0.21273336583511357,0.0033416934932,[0.        0.        0.        0.056719  0.        0.        0.        0.        0.0123148 0.        0.155724  0.        0.        0.        0.        0.        0.        0.075598  0.031545  0.1108332 0.        0.016681  0.158612  0.155417  0.        0.019012  0.        0.207543  0.        0.        0.       ],[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],11.0,500,100,0.1,0.003,1,11,best,1,random
3,0.21138948946946495,0.21138948946946495,0.003333795029,[0.       0.       0.       0.057614 0.       0.       0.       0.       0.012509 0.       0.158183 0.       0.       0.       0.       0.       0.       0.076792 0.032043 0.112583 0.       0.016944 0.161116 0.142084 0.       0.019312 0.       0.21082  0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],11.0,500,100,0.1,0.003,1,11,best,1,random
4,0.2071601607822651,0.2071601607822651,0.0032964483402,[0.        0.        0.        0.057614  0.        0.        0.        0.        0.012509  0.        0.158183  0.        0.        0.        0.        0.        0.        0.076792  0.032043  0.112583  0.        0.016944  0.1450044 0.142084  0.        0.019312  0.        0.2269316 0.        0.        0.       ],[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],11.0,500,100,0.1,0.003,1,11,best,1,random
5,0.2028317220021929,0.2028317220021929,0.0032751791160000004,[0.       0.       0.       0.056336 0.       0.       0.       0.       0.012231 0.       0.154673 0.       0.       0.       0.       0.       0.       0.075088 0.031332 0.110085 0.       0.016568 0.141787 0.138931 0.       0.018883 0.       0.244086 0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],11.0,500,100,0.1,0.003,1,11,best,1,random
6,0.1982743409336317,0.1982743409336317,0.003252853562,[0.       0.       0.       0.054994 0.       0.       0.       0.       0.01194  0.       0.150988 0.       0.       0.       0.       0.       0.       0.073299 0.030585 0.107462 0.       0.016173 0.138409 0.135621 0.       0.018433 0.       0.262097 0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],11.0,500,100,0.1,0.003,1,11,best,1,random
7,0.193490294208723,0.193490294208723,0.0032294828909999996,[0.       0.       0.       0.053589 0.       0.       0.       0.       0.011635 0.       0.147132 0.       0.       0.       0.       0.       0.       0.071427 0.029804 0.104717 0.       0.01576  0.134874 0.132157 0.       0.017962 0.       0.280943 0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],11.0,500,100,0.1,0.003,1,11,best,1,random
8,0.18848688193455357,0.18848688193455357,0.003205120118,[0.       0.       0.       0.052125 0.       0.       0.       0.       0.011317 0.       0.143111 0.       0.       0.       0.       0.       0.       0.069475 0.02899  0.101855 0.       0.015329 0.131188 0.128546 0.       0.017471 0.       0.300592 0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],11.0,500,100,0.1,0.003,1,11,best,1,random
9,0.18327412442521382,0.18327412442521382,0.003179822332,[0.       0.       0.       0.050604 0.       0.       0.       0.       0.010987 0.       0.138935 0.       0.       0.       0.       0.       0.       0.067448 0.028144 0.098883 0.       0.014882 0.12736  0.124795 0.       0.016961 0.       0.321002 0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],11.0,500,100,0.1,0.003,1,11,best,1,random
10,0.17786105530503235,0.17786105530503235,0.0031536359820000005,[0.       0.       0.       0.04903  0.       0.       0.       0.       0.010645 0.       0.134614 0.       0.       0.       0.       0.       0.       0.06535  0.027269 0.095807 0.       0.014419 0.123399 0.120914 0.       0.016433 0.       0.34212  0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],11.0,500,100,0.1,0.003,1,11,best,1,random
11,0.1722637967741063,0.1722637967741063,0.003126655409,[0.       0.       0.       0.047408 0.       0.       0.       0.       0.010293 0.       0.130161 0.       0.       0.       0.       0.       0.       0.063188 0.026367 0.092638 0.       0.013942 0.119317 0.116914 0.       0.015889 0.       0.363883 0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],11.0,500,100,0.1,0.003,1,11,best,1,random
12,0.16952385628048094,0.16952385628048094,0.0031038386696,[0.        0.        0.        0.047408  0.        0.        0.        0.        0.010293  0.        0.130161  0.        0.        0.        0.        0.        0.        0.063188  0.026367  0.0833742 0.        0.013942  0.119317  0.116914  0.        0.015889  0.        0.3731468 0.        0.        0.       ],[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],11.0,500,100,0.1,0.003,1,11,best,1,random
13,0.16791792457000773,0.16791792457000773,0.003095103973,[0.       0.       0.       0.047969 0.       0.       0.       0.       0.010415 0.       0.131701 0.       0.       0.       0.       0.       0.       0.063935 0.026679 0.08436  0.       0.014107 0.120728 0.106467 0.       0.016077 0.       0.377561 0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],11.0,500,100,0.1,0.003,1,11,best,1,random
14,0.1656581823069929,0.1656581823069929,0.0031698757471,[0.        0.        0.        0.047969  0.0106467 0.        0.        0.        0.010415  0.        0.131701  0.        0.        0.        0.        0.        0.        0.063935  0.026679  0.08436   0.        0.014107  0.120728  0.0958203 0.        0.016077  0.        0.377561  0.        0.        0.       ],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],12.0,500,100,0.1,0.003,1,11,best,1,random
15,0.1599386327661037,0.1599386327661037,0.0031396090279999997,[0.       0.       0.       0.046224 0.010259 0.       0.       0.       0.010036 0.       0.12691  0.       0.       0.       0.       0.       0.       0.061609 0.025708 0.081291 0.       0.013594 0.116336 0.092334 0.       0.015492 0.       0.400207 0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0.],12.0,500,100,0.1,0.003,1,11,best,1,random
