iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy
0,idID,True,0.13049461445935862,0.0027476731207435974,10,"[0.06360112 0.07120678 0.04703543 0.03990865 0.01585485 0.06873695
 0.06534171 0.05751464 0.04622183 0.52457805]",[ 1  2  3  5  7 12 13 20 21 27],100,33,0.056751,1000,100,0.001,0.002,1,10,10,best,10,first
1,idID,True,0.08963842894470551,0.0026175598366460886,10,"[0.04340124 0.04859131 0.03209685 0.02723355 0.01081931 0.04690591
 0.04458901 0.03924784 0.03154165 0.67557334]",[ 1  2  3  5  7 12 13 20 21 27],100,41,0.051856,1000,100,0.001,0.002,1,10,10,best,10,first
2,idID,True,0.0804381654280797,0.0027025390862379325,10,"[0.04514338 0.03338523 0.02832672 0.0112536  0.04878873 0.04637883
 0.0104014  0.04082326 0.03280774 0.70269111]",[ 1  3  5  7 12 13 18 20 21 27],100,28,0.050162,1000,100,0.001,0.002,1,10,10,best,10,first
3,idID,True,0.0711821603690877,0.0026967811912628134,10,"[0.04696509 0.03473246 0.01040354 0.02946982 0.01170773 0.0482504
 0.01082114 0.04247064 0.03413167 0.73104752]",[ 1  3  4  5  7 13 18 20 21 27],100,24,0.049826,1000,100,0.001,0.002,1,10,10,best,10,first
4,idID,True,0.061672168599326394,0.0027183494813141696,10,"[0.04854126 0.03589809 0.01075269 0.03045883 0.01210064 0.0498697
 0.0111843  0.03527714 0.0103356  0.75558174]",[ 1  3  4  5  7 13 18 21 25 27],100,33,0.050321,1000,100,0.001,0.002,1,10,10,best,10,first
5,idID,True,0.05427032287167846,0.0026382022776758975,10,"[0.03733711 0.01118372 0.03167981 0.01258571 0.01040086 0.05186879
 0.01163264 0.03669127 0.01074992 0.78587017]",[ 3  4  5  7 10 13 18 21 25 27],100,28,0.049357,1000,100,0.001,0.002,1,10,10,best,10,first
6,idID,True,0.04653891278439017,0.0025595252486043563,10,"[0.01149804 0.03257019 0.01293944 0.01069318 0.05332658 0.01195958
 0.03772249 0.01105205 0.80795739 0.01028105]",[ 4  5  7 10 13 18 21 25 27 29],100,36,0.050225,1000,100,0.001,0.002,1,10,10,best,10,first
7,idID,True,0.03885420529250004,0.0024739057145283096,10,"[0.01201878 0.03404525 0.01352545 0.01117746 0.01045289 0.01250122
 0.0394309  0.01155258 0.8445488  0.01074667]",[ 4  5  7 10 15 18 21 25 27 29],100,37,0.050763,1000,100,0.001,0.002,1,10,10,best,10,first
8,idID,True,0.03134817196793696,0.002519758341374253,10,"[0.01024638 0.01231489 0.01385868 0.01145285 0.01071042 0.01280922
 0.04040238 0.01183721 0.86535652 0.01101144]",[ 3  4  7 10 15 18 21 25 27 29],100,39,0.05082,1000,100,0.001,0.002,1,10,10,best,10,first
9,idID,True,0.025851080658918717,0.0025543609217932007,10,"[0.01056766 0.01270103 0.01429323 0.01181196 0.01104626 0.01321086
 0.01220838 0.01031356 0.89249035 0.01135671]",[ 3  4  7 10 15 18 25 26 27 29],100,29,0.050066,1000,100,0.001,0.002,1,10,10,best,10,first
10,idID,True,0.02380075136850894,0.0025182207297353406,10,"[0.01061322 0.0127558  0.01186289 0.01109388 0.01326782 0.01226102
 0.01035803 0.89633854 0.01140568 0.01004312]",[ 3  4 10 15 18 25 26 27 29 30],100,28,0.050114,1000,100,0.001,0.002,1,10,10,best,10,first
11,idID,True,0.022675775012854272,0.0025562494600012294,10,"[0.01061702 0.01276037 0.01000358 0.01186714 0.01109786 0.01327257
 0.01226541 0.89665957 0.01140977 0.01004671]",[ 3  4  8 10 15 18 25 27 29 30],100,31,0.050125,1000,100,0.001,0.002,1,10,10,best,10,first
12,idID,True,0.022115901382546786,0.0025229603218882473,10,"[0.01000617 0.01276824 0.01000976 0.01187447 0.01110471 0.01328077
 0.01227298 0.89721317 0.01141681 0.01005292]",[ 0  4  8 10 15 18 25 27 29 30],100,36,0.049414,1000,100,0.001,0.002,1,10,10,best,10,first
13,idID,True,0.02138349451566592,0.00253928687264203,10,"[0.01002497 0.01279222 0.01002856 0.01001878 0.01112556 0.01330571
 0.01229603 0.89889813 0.01143825 0.0100718 ]",[ 0  4  8 13 15 18 25 27 29 30],100,42,0.049793,1000,100,0.001,0.002,1,10,10,best,10,first
14,idID,True,0.02101199892844792,0.0025823948176514743,10,"[0.01003626 0.01001127 0.01280664 0.01003986 0.01003007 0.0133207
 0.01230988 0.89991103 0.01145114 0.01008315]",[ 0  1  4  8 13 18 25 27 29 30],100,27,0.050093,1000,100,0.001,0.002,1,10,10,best,10,first
15,idID,True,0.020959112946680826,0.00259028127946428,10,"[0.01001163 0.0128071  0.01004022 0.01000036 0.01003043 0.01332118
 0.01231033 0.89994367 0.01145156 0.01008351]",[ 1  4  8 10 13 18 25 27 29 30],100,30,0.049376,1000,100,0.001,0.002,1,10,10,best,10,first
16,TID,True,0.020880805895617197,0.002588140520473244,10,"[0.01001163 0.0128071  0.01004022 0.01003043 0.01332118 0.01
 0.01231033 0.89994367 0.01145156 0.01008351]",[ 1  4  8 13 18 21 25 27 29 30],100,42,0.049979,1000,100,0.001,0.002,1,10,10,best,10,first
17,idID,True,0.020695956337606125,0.0025470081791531523,10,"[0.010045   0.01284978 0.01007368 0.01003333 0.01006386 0.01003333
 0.01235136 0.90294283 0.01148972 0.01011712]",[ 1  4  8 10 13 21 25 27 29 30],100,38,0.047095,1000,100,0.001,0.002,1,10,10,best,10,first
18,idID,True,0.020468031323499038,0.002576171153919304,10,"[0.01004617 0.01285129 0.01007486 0.0100345  0.01006504 0.01000117
 0.0100345  0.0123528  0.9030486  0.01149107]",[ 1  4  8 10 13 18 21 25 27 29],100,26,0.049832,1000,100,0.001,0.002,1,10,10,best,10,first
19,TID,True,0.020465592778016805,0.002576175759755428,10,"[0.01004617 0.01285129 0.01007486 0.0100345  0.01006504 0.01000117
 0.01002447 0.0123528  0.90305863 0.01149107]",[ 1  4  8 10 13 18 21 25 27 29],100,47,0.050152,1000,100,0.001,0.002,1,10,10,best,10,first
20,TID,True,0.02046315662173833,0.0025761803609857157,10,"[0.01004617 0.01285129 0.01007486 0.0100345  0.01006504 0.01000117
 0.01001444 0.0123528  0.90306865 0.01149107]",[ 1  4  8 10 13 18 21 25 27 29],100,33,0.049666,1000,100,0.001,0.002,1,10,10,best,10,first
21,idID,True,0.020219151594177382,0.0025790671309624995,10,"[0.01004652 0.01285173 0.01007521 0.01006539 0.01000152 0.01001479
 0.01235323 0.90309981 0.01149146 0.01000035]",[ 1  4  8 13 18 21 25 27 29 30],100,34,0.04951,1000,100,0.001,0.002,1,10,10,best,10,first
22,TID,True,0.020216797384589133,0.0025790190016922766,10,"[0.01004652 0.01285173 0.01006513 0.01006539 0.01000152 0.01001479
 0.01235323 0.90310989 0.01149146 0.01000035]",[ 1  4  8 13 18 21 25 27 29 30],100,38,0.0494,1000,100,0.001,0.002,1,10,10,best,10,first
23,TID,True,0.020214423875485384,0.002579022966246823,10,"[0.01004652 0.01285173 0.01006513 0.01006539 0.01000152 0.01001479
 0.01235323 0.90312138 0.01147997 0.01000035]",[ 1  4  8 13 18 21 25 27 29 30],100,30,0.048591,1000,100,0.001,0.002,1,10,10,best,10,first
