iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,iDR,True,0.220472029746499,0.004540773926,7,7,100,100,0.053664,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.260055, 0.162974, 0.052385, 0.214648, 0.020927, 0.183177, 0.105834]","[3, 4, 6, 17, 20, 23, 28]"
1,TID,True,0.21850976975885464,0.0045941989292,7,7,100,72,0.038699,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.260055, 0.1735574, 0.052385, 0.214648, 0.020927, 0.183177, 0.09525059999999999]","[3, 4, 6, 17, 20, 23, 28]"
2,idID,True,0.21816599009246387,0.004598166049,7,7,100,91,0.043729,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.2606, 0.173921, 0.052495, 0.215098, 0.018874, 0.183561, 0.09545]","[3, 4, 6, 17, 20, 23, 28]"
3,idID,True,0.20588334196477245,0.003657633526,7,7,100,80,0.048908,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.131541, 0.087789, 0.026498, 0.108574, 0.504764, 0.092655, 0.04818]","[3, 4, 6, 17, 20, 23, 28]"
4,TID,True,0.2028802148559817,0.0037227051325,7,7,100,59,0.039391,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.131541, 0.0970545, 0.026498, 0.108574, 0.504764, 0.0833895, 0.04818]","[3, 4, 6, 17, 20, 23, 28]"
5,TID,True,0.20215945911333136,0.0037223631259,8,8,100,43,0.034943,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.11838689999999999, 0.0970545, 0.026498, 0.0131541, 0.108574, 0.504764, 0.0833895, 0.04818]","[3, 4, 6, 12, 17, 20, 23, 28]"
6,idID,True,0.20215864148372,0.003693742889,8,8,100,67,0.052464,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.118761, 0.097361, 0.026582, 0.108917, 0.506361, 0.010032, 0.083653, 0.048332]","[3, 4, 6, 17, 20, 21, 23, 28]"
7,idID,True,0.18933998434270635,0.004066375354,8,8,100,56,0.037605,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.011098, 0.131798, 0.108049, 0.0295, 0.561948, 0.011133, 0.092836, 0.053638]","[0, 3, 4, 6, 20, 21, 23, 28]"
8,TID,True,0.18910663950622486,0.004072042304,8,8,100,61,0.041328,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.011098, 0.134748, 0.108049, 0.026549999999999997, 0.561948, 0.011133, 0.092836, 0.053638]","[0, 3, 4, 6, 20, 21, 23, 28]"
9,idID,True,0.18374347415436218,0.0041234326840000005,8,8,100,69,0.051086,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.011285, 0.137016, 0.109867, 0.010168, 0.571405, 0.01132, 0.094398, 0.054541]","[0, 3, 4, 11, 20, 21, 23, 28]"
10,idID,True,0.1827689565701035,0.004114151689,8,8,100,70,0.049172,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.011347, 0.137767, 0.11047, 0.010224, 0.574539, 0.011382, 0.094916, 0.049356]","[0, 3, 4, 11, 20, 21, 23, 28]"
11,idID,True,0.1421788258947076,0.004040196428,8,8,100,61,0.040091,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.013009, 0.126652, 0.011465, 0.011722, 0.658698, 0.013049, 0.108819, 0.056586]","[0, 4, 9, 11, 20, 21, 23, 28]"
12,iDR,True,0.14208174088728914,0.004125553127,8,8,100,100,0.052902,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.012846, 0.137575, 0.011322, 0.011575, 0.65046, 0.012886, 0.107458, 0.055878]","[0, 4, 9, 11, 20, 21, 23, 28]"
13,TID,True,0.13851730930704206,0.0041357723828,9,9,100,52,0.048272,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.012846, 0.137575, 0.011322, 0.011575, 0.65046, 0.012886, 0.0967122, 0.0107458, 0.055878]","[0, 4, 9, 11, 20, 21, 23, 25, 28]"
14,iDR,True,0.13707364608343697,0.004126326076,9,9,100,97,0.044302,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.012918, 0.138348, 0.011386, 0.01164, 0.654115, 0.012958, 0.097256, 0.010806, 0.050573]","[0, 4, 9, 11, 20, 21, 23, 25, 28]"
15,iDR,True,0.13573870133764418,0.004117729181,9,9,100,92,0.059079,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.012984, 0.139051, 0.011444, 0.011699, 0.65744, 0.013024, 0.09775, 0.010861, 0.045747]","[0, 4, 9, 11, 20, 21, 23, 25, 28]"
16,idID,True,0.13506630519743512,0.0041020613669999996,9,9,100,59,0.051277,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.013003, 0.010014, 0.139252, 0.011716, 0.658391, 0.013043, 0.097891, 0.010877, 0.045813]","[0, 2, 4, 11, 20, 21, 23, 25, 28]"
17,iDR,True,0.1346446946712304,0.004100770793,9,9,100,70,0.054355,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.013018, 0.010026, 0.139415, 0.010557, 0.659163, 0.013058, 0.098006, 0.01089, 0.045867]","[0, 2, 4, 11, 20, 21, 23, 25, 28]"
18,iDR,True,0.13340237341516514,0.004092862268,9,9,100,63,0.038792,100,100,0.1,0.0035,1,2,15,random,72,random,bench_local,"[0.013078, 0.010072, 0.140057, 0.010606, 0.6622, 0.013118, 0.098458, 0.01094, 0.041471]","[0, 2, 4, 11, 20, 21, 23, 25, 28]"
